Voltage,Current,Data_Timestamp,dmm_v0,dmm_v1,dmm_v2,dmm_v3,dmm_t0,dmm_t1,dmm_t2,dmm_t3,dmm_t4,Log_Timestamp
8.01820809,-50.000156,1650046016,4.0005,7.99611,4.001,7.9935,32.08231637,30.82797545,31.49962392,32.10757105,28.68458703,1650046017
8.01772635,-50.000211,1650046017,4.0005,7.99575,4.00076,7.99311,32.08231637,30.82387922,31.49115271,32.11194786,28.68914173,1650046018
8.01739873,-50.000139,1650046018,4.00026,7.99536,4.00076,7.99275,32.09511289,30.83241282,31.50402865,32.12036426,28.70665728,1650046019
8.01691939,-50.000227,1650046019,4,7.995,4.00026,7.99236,32.11194786,30.83241282,31.51656405,32.11598782,28.70210362,1650046020
8.01660127,-50.000227,1650046020,3.99976,7.99461,4.00026,7.992,32.07827502,30.81534479,31.49555784,32.10757105,28.67162217,1650046021
8.01612676,-50.000259,1650046021,3.9995,7.99425,4,7.99161,32.09511289,30.82797545,31.49962392,32.12877994,28.67582723,1650046022
8.01581337,-50.000267,1650046022,3.9995,7.99386,3.99976,7.99125,32.08669431,30.83650866,31.49962392,32.11194786,28.68038246,1650046023
8.01533969,-50.000219,1650046023,3.999,7.9935,3.9995,7.99086,32.09511289,30.83650866,31.50402865,32.11194786,28.69334583,1650046024
8.0150352,-50.000186,1650046024,3.999,7.99311,3.9995,7.9905,32.09511289,30.83650866,31.5124987,32.10757105,28.68914173,1650046025
8.01456529,-50.000171,1650046025,3.99876,7.99275,3.99926,7.99011,32.09073532,30.82387922,31.50402865,32.11194786,28.71541355,1650046026
8.01379768,-50.000186,1650046027,3.9985,7.992,3.99876,7.98936,32.10353073,30.81534479,31.51656405,32.12440388,28.69790001,1650046028
8.01303632,-50.000131,1650046029,3.998,7.99125,3.99826,7.98825,32.10757105,30.86210336,31.52096798,32.15402266,28.71541355,1650046030
8.01228235,-50.000091,1650046031,3.99776,7.99011,3.998,7.9875,32.09511289,30.8409456,31.49555784,32.13281921,28.71086041,1650046032
8.01154092,-50.000156,1650046033,3.99726,7.98975,3.99776,7.98711,32.09915354,30.84947756,31.52943649,32.12440388,28.69790001,1650046034
