,polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,elevation(m),elevation_gains_to_next(m),landmarks_notes,speed_limit(m/s),shoulder,step,routebook_trip(m),MajorTurns/Instructions,lanes,services
984,,40.813285543146456,-98.37833699043182,24265.466646155863,24.971731088037128,-0.11359833024728783,359.88640166975273,179.8864016702113,179.8864016702113,N90°W,-3.8399404869715603e-07,,,548,0.0,,,,,,,,
985,,40.81351041134934,-98.37833757724513,24290.4383772439,24.971731087704363,-0.1135987169886178,359.88640128301137,179.88640128621293,179.88640128621293,N90°W,-3.8674132997462696e-07,,,548,0.0,,,,,,,,
986,,40.81373527954342,-98.37833816406243,24315.410108331605,24.97173108843339,-0.11359909821781787,359.88640090178217,179.88640089946728,179.88640089946728,N90°W,-3.812292000693329e-07,,,548,0.0,,,,,,,,
987,,40.813960147728714,-98.37833875088367,24340.38183942004,24.97173108703886,-0.11359947944171646,359.8864005205583,179.88640051823373,179.88640051823373,N90°W,-3.812238985878569e-07,,,548,0.0,,,,,,,,
988,,40.8141850159052,-98.37833933770887,24365.35357050708,24.97173108706095,-0.11359986616867533,359.88640013383133,179.88640013700552,179.88640013700552,N90°W,-3.8672695887309594e-07,,,548,0.0,,,,,,,,
989,,40.814409884072894,-98.37833992453804,24390.32530159414,24.971731090261457,-0.11360025011361818,359.8863997498864,179.88639975027422,179.88639975027422,N90°W,-3.8394494285276526e-07,,,548,0.0,,,,,,,,
990,,40.814634752231804,-98.37834051137118,24415.2970326844,24.971731088519686,-0.11360063132319205,359.8863993686768,179.88639936632492,179.88639936632492,N90°W,-3.812095738658927e-07,,,548,0.0,,,,,,,,
991,,40.81485962038192,-98.37834109820827,24440.26876377292,24.9717310864196,-0.1136010152751872,359.8863989847248,179.88639898511104,179.88639898511104,N90°W,-3.8395199515595113e-07,,,548,0.0,,,,,,,,
992,,40.815084488523226,-98.37834168504932,24465.24049485934,24.97173108750347,-0.1136014019679681,359.88639859803203,179.8863986011547,179.8863986011547,N90°W,-3.8669278089320525e-07,,,548,0.0,,,,,,,,
993,,40.81530935665573,-98.37834227189435,24490.21222594684,24.97173108858596,-0.11360178314231856,359.8863982168577,179.88639821445759,179.88639821445759,N90°W,-3.8117435045836867e-07,,,548,1.0,,,,,,,,
994,,40.81553422477946,-98.37834285874334,24515.183957035428,24.97173108755111,-0.11360216431940522,359.8863978356806,179.8863978332789,179.8863978332789,N90°W,-3.81177086658524e-07,,,549,0.0,,,,,,,,
995,,40.81575909289438,-98.37834344559627,24540.155688122977,24.971731087575264,-0.11360255099459943,359.8863974490054,179.8863974520975,179.8863974520975,N90°W,-3.8667519421109464e-07,,,549,0.0,,,,,,,,
996,,40.815983961000505,-98.37834403245319,24565.127419210552,24.97173108653904,-0.1136029349087406,359.8863970650913,179.88639706541795,179.88639706541795,N90°W,-3.8391414117211475e-07,,,549,0.0,,,,,,,,
997,,40.81620882909783,-98.37834461931406,24590.09915029709,24.971731087977755,-0.11360331605703373,359.88639668394296,179.8863966814995,179.8863966814995,N90°W,-3.8114829313540266e-07,,,549,-1.0,,,,,,,,
998,,40.81643369718637,-98.37834520617889,24615.07088138507,24.971731088356066,-0.11360370270498604,359.886396297295,179.88639630034686,179.88639630034686,N90°W,-3.8664795230791693e-07,,,548,0.0,"Jct I-80 ahead, watch for merging traffic from the right ",,,BL 21 ,24622.963200000002,,,
999,,40.81665856526611,-98.3783457930477,24640.042612473426,24.971731087674684,-0.11360408384908752,359.8863959161509,179.88639591369457,179.88639591369457,N90°W,-3.811441014744954e-07,,,548,1.0,,,,,,,,
1000,,40.81688343333706,-98.37834637992046,24665.0143435611,24.971731087346758,-0.11360446773391884,359.8863955322661,179.88639553254615,179.88639553254615,N90°W,-3.83884831325898e-07,,,549,1.0,,,,,,,,
1001,,40.81710830139921,-98.37834696679718,24689.986074648445,24.971731087725768,-0.11360485436588234,359.88639514563414,179.88639514865696,179.88639514865696,N90°W,-3.8663196350041673e-07,,,550,1.0,,,,,,,,
1002,,40.81733316945255,-98.37834755367788,24714.95780573617,24.971731086339524,-0.11360523548762022,359.8863947645124,179.88639476202067,179.88639476202067,N90°W,-3.811217378774101e-07,,,551,1.0,,,,,,,,
1003,,40.81755803749711,-98.37834814056254,24739.929536822507,24.971731089194172,-0.11360561659119514,359.8863943834088,179.88639438089461,179.88639438089461,N90°W,-3.811035749201608e-07,,,552,0.0,,,,,,,,
1004,,40.81778290553287,-98.37834872745114,24764.9012679117,24.97173108745377,-0.11360600320557136,359.8863939967944,179.8863939997867,179.8863939997867,N90°W,-3.8661437622156125e-07,,,552,1.0,,,,,,,,
1005,,40.81800777355984,-98.37834931434372,24789.872998999155,24.971731087127914,-0.11360638705415475,359.8863936129458,179.88639361316797,179.88639361316797,N90°W,-3.8384858339068906e-07,,,553,0.0,,,,,,,,
1006,,40.81823264157801,-98.37834990124027,24814.844730086283,24.971731088216615,-0.11360677089902534,359.886393229101,179.88639322931508,179.88639322931508,N90°W,-3.838448705828501e-07,,,553,0.0,,,,,,,,
1007,,40.81845750958738,-98.37835048814078,24839.816461174498,24.971731085772053,-0.11360715198778615,359.88639284801224,179.88639284546585,179.88639284546585,N90°W,-3.8108876081188736e-07,,,553,1.0,,,,,,,,
1008,,40.818682377587955,-98.37835107504525,24864.78819226027,24.97173108721352,-0.11360753856476674,359.8863924614352,179.88639246437276,179.88639246437276,N90°W,-3.865769805933006e-07,,,554,0.0,,,,,,,,
1009,,40.81890724557973,-98.37835166195369,24889.759923347483,24.971731087595295,-0.11360791963486686,359.8863920803651,179.88639207779144,179.88639207779144,N90°W,-3.810701001139005e-07,,,554,0.0,,,,,,,,
1010,,40.81913211356272,-98.37835224886608,24914.73165443508,24.971731089040215,-0.11360830619797227,359.886391693802,179.88639169671703,179.88639169671703,N90°W,-3.865631054145169e-07,,,554,1.0,,,,,,,,
1011,,40.81935698153691,-98.37835283578245,24939.70338552412,24.971731085889413,-0.11360868726548817,359.88639131273453,179.88639131014958,179.88639131014958,N90°W,-3.8106751590327725e-07,,,555,-1.0,,,,,,,,
1012,,40.819581849502306,-98.37835342270277,24964.67511661001,24.971731089099585,-0.11360907380989542,359.88639092619013,179.88639092907772,179.88639092907772,N90°W,-3.8654440724650296e-07,,,554,-2.0,,,,,,,,
1013,,40.8198067174589,-98.37835400962707,24989.64684769911,24.971731086657083,-0.11360945486196565,359.88639054513806,179.88639054252897,179.88639054252897,N90°W,-3.810520702307585e-07,,,552,-1.0,,,,,,,,
1014,,40.820031585406696,-98.37835459655533,25014.61857878577,24.971731088453403,-0.11360983864016566,359.8863901613598,179.88639016147258,179.88639016147258,N90°W,-3.8377820001100904e-07,,,551,2.0,,,,,,,,
1015,29.0,40.820256453345706,-98.37835518348754,25039.59030987422,24.984064298828745,0.09836220014246047,0.09836220014246047,179.88638977769006,179.88638977769006,N0°E,0.21197203878262613,,,553,2.0,,,,,,,,
1016,,40.82048143244599,-98.37835467507504,25064.574374173048,24.984064298476667,0.09836253039107223,0.09836253039107223,-179.90163746751352,180.09836253248648,N0°E,3.3024861176289555e-07,,,555,0.0,,,,,,,,
1017,,40.82070641153748,-98.37835416665912,25089.558438471526,24.984064298830134,0.09836286613237395,0.09836286613237395,-179.9016371372612,180.0983628627388,N0°E,3.3574130171853955e-07,,,555,-1.0,,,,,,,,
1018,,40.82093139062016,-98.37835365823975,25114.542502770357,24.984064298478057,0.09836319637037887,0.09836319637037887,-179.9016368015161,180.0983631984839,N0°E,3.302380049141629e-07,,,554,0.0,,,,,,,,
1019,,40.82115636969404,-98.37835314981695,25139.526567068835,24.984064300951612,0.0983635293489327,0.0983635293489327,-179.90163647127434,180.09836352872566,N0°E,3.3297855382696806e-07,,,554,0.0,,,,,,,,
1020,,40.82138134875912,-98.3783526413907,25164.510631369787,24.984064297066265,0.09836385958329637,0.09836385958329637,-179.90163613829205,180.09836386170795,N0°E,3.3023436367407566e-07,,,554,0.0,,,,,,,,
1021,,40.82160632781538,-98.37835213296104,25189.494695666854,24.984064299541895,0.09836419528940646,0.09836419528940646,-179.90163580805392,180.09836419194608,N0°E,3.357061100911496e-07,,,554,-1.0,,,,,,,,
1022,,40.82183130686286,-98.37835162452792,25214.478759966394,24.98406429989881,0.0983645255075979,0.0983645255075979,-179.90163547234405,180.09836452765595,N0°E,3.30218191443854e-07,,,553,0.0,,,,,,,,
1023,,40.822056285901525,-98.37835111609138,25239.46282426629,24.984064299194642,0.09836485846490983,0.09836485846490983,-179.9016351421221,180.0983648578779,N0°E,3.329573119298379e-07,,,553,-1.0,,,,,,,,
1024,,40.82228126493138,-98.3783506076514,25264.446888565486,24.98406429813632,0.0983651914162132,0.0983651914162132,-179.90163480916104,180.09836519083896,N0°E,3.3295130336119527e-07,,,552,0.0,,,,,,,,
1025,,40.82250624395243,-98.37835009920798,25289.430952863622,24.984064301319574,0.09836552435872543,0.09836552435872543,-179.90163447620597,180.09836552379403,N0°E,3.32942512240586e-07,,,552,-1.0,,,,,,,,
1026,,40.8227312229647,-98.37834959076112,25314.41501716494,24.98406429673144,0.09836585455710332,0.09836585455710332,-179.9016341432597,180.0983658567403,N0°E,3.301983778902784e-07,,,551,0.0,,,,,,,,
1027,,40.82295620196814,-98.37834908231083,25339.399081461674,24.98406430133131,0.09836618747786861,0.09836618747786861,-179.90163381305757,180.09836618694243,N0°E,3.329207652891242e-07,,,551,0.0,,,,,,,,
1028,,40.823181180962784,-98.37834857385711,25364.383145763004,24.984064297801503,0.09836652041210354,0.09836652041210354,-179.90163348013306,180.09836651986694,N0°E,3.3293423493119256e-07,,,551,0.0,,,,,,,,
1029,,40.82340615994862,-98.37834806539995,25389.367210060806,24.9840642992195,0.09836685333198197,0.09836685333198197,-179.90163314719504,180.09836685280496,N0°E,3.329198784290943e-07,,,551,-1.0,,,,,,,,
1030,,40.823631138925656,-98.37834755693935,25414.351274360026,24.984064299577792,0.0983671862486344,0.0983671862486344,-179.9016328142714,180.0983671857286,N0°E,3.329166524262961e-07,,,550,0.0,,,,,,,,
1031,,40.82385611789388,-98.3783470484753,25439.335338659603,24.98406429993678,0.09836751640311175,0.09836751640311175,-179.90163248135102,180.09836751864898,N0°E,3.3015447735429415e-07,,,550,-1.0,,,,,,,,
1032,,40.82408109685331,-98.37834654000784,25464.31940295954,24.984064298529137,0.09836784931193004,0.09836784931193004,-179.90163215119279,180.09836784880721,N0°E,3.329088182901785e-07,,,549,0.0,,,,,,,,
1033,,40.82430607580394,-98.37834603153694,25489.30346725807,24.984064299594362,0.09836818220221763,0.09836818220221763,-179.9016318182802,180.0983681817198,N0°E,3.3289028758543004e-07,,,549,0.0,,,,,,,,
1034,,40.824531054745755,-98.37834552306259,25514.287531557664,24.984064299602654,0.09836851509345315,0.09836851509345315,-179.90163148538616,180.09836851461384,N0°E,3.3289123552160405e-07,,,549,0.0,,,,,,,,
1035,,40.82475603367878,-98.37834501458481,25539.271595857266,24.98406429890262,0.09836884798146252,0.09836884798146252,-179.90163115249115,180.09836884750885,N0°E,3.3288800936615015e-07,,,549,-2.0,,,,,,,,
1036,,40.82498101260298,-98.37834450610359,25564.25566015617,24.984064298204668,0.09836918086346313,0.09836918086346313,-179.9016308195994,180.0983691804006,N0°E,3.328820006170963e-07,,,547,-1.0,,,,,,,,
1037,,40.82520599151839,-98.37834399761893,25589.239724454375,24.984064299269203,0.09836951098473541,0.09836951098473541,-179.90163048671363,180.09836951328637,N0°E,3.301212722767177e-07,,,546,0.0,,,,,,,,
1038,,40.82543097042499,-98.37834348913084,25614.223788753643,24.984064300339263,0.09836984384637949,0.09836984384637949,-179.90163015658862,180.09836984341138,N0°E,3.328616440811949e-07,,,546,0.0,,,,,,,,
1039,,40.82565594932279,-98.37834298063932,25639.207853053984,24.98406429928853,0.0983701767089714,0.0983701767089714,-179.9016298237232,180.0983701762768,N0°E,3.328625919063466e-07,,,546,0.0,,,,,,,,
1040,,40.82588092821179,-98.37834247214435,25664.191917353273,24.984064299650285,0.09837050956277174,0.09837050956277174,-179.90162949085686,180.09837050914314,N0°E,3.3285380034164813e-07,,,546,2.0,,,,,,,,
1041,,40.82610590709198,-98.37834196364595,25689.175981652923,24.984064298246782,0.09837084241891128,0.09837084241891128,-179.9016291579993,180.0983708420007,N0°E,3.3285613953992765e-07,,,548,0.0,,,,,,,,
1042,,40.82633088596336,-98.37834145514411,25714.16004595117,24.984064298961304,0.09837117525651963,0.09837117525651963,-179.9016288251394,180.0983711748606,N0°E,3.3283760834945664e-07,,,548,1.0,,,,,,,,
1043,,40.82655586482594,-98.37834094663883,25739.14411025013,24.984064301092445,0.09837150533902056,0.09837150533902056,-179.90162849229804,180.09837150770196,N0°E,3.300825009294739e-07,,,549,0.0,,,,,,,,
1044,,40.82678084367972,-98.37834043813012,25764.128174551224,24.984064297923002,0.0983718409304057,0.0983718409304057,-179.90162816221178,180.09837183778822,N0°E,3.355913851393888e-07,,,549,0.0,,,,,,,,
1045,,40.82700582252469,-98.37833992961797,25789.112238849146,24.984064300406224,0.09837217099951577,0.09837217099951577,-179.90162782661662,180.09837217338338,N0°E,3.300691100716069e-07,,,549,0.0,,,,,,,,
1046,,40.82723080136086,-98.37833942110238,25814.096303149552,24.984064298298556,0.0983725038228369,0.0983725038228369,-179.90162749654377,180.09837250345623,N0°E,3.3282332112527513e-07,,,549,0.0,,,,,,,,
1047,,40.827455780188224,-98.37833891258336,25839.080367447852,24.984064298308912,0.09837283663597476,0.09837283663597476,-179.90162716371668,180.09837283628332,N0°E,3.328131378682597e-07,,,549,0.0,,,,,,,,
1048,,40.82768075900678,-98.3783384040609,25864.06443174616,24.984064300440743,0.09837316943197236,0.09837316943197236,-179.9016268308998,180.0983731691002,N0°E,3.3279599759294953e-07,,,549,0.0,,,,,,,,
1049,,40.82790573781654,-98.378337895535,25889.0484960466,24.98406429939347,0.09837349949100635,0.09837349949100635,-179.90162649810003,180.09837350189997,N0°E,3.300590339927467e-07,,,549,0.0,,,,,,,,
1050,,40.828130716617494,-98.37833738700567,25914.032560345993,24.984064299053806,0.09837383503515934,0.09837383503515934,-179.90162616803724,180.09837383196276,N0°E,3.355441529906411e-07,,,549,-2.0,,,,,,,,
1051,,40.82835569540964,-98.3783368784729,25939.016624645046,24.98406430012663,0.09837416782426059,0.09837416782426059,-179.90162583248932,180.09837416751068,N0°E,3.3278910124834304e-07,,,547,-1.0,,,,,,,,
1052,,40.828580674192985,-98.37833636993668,25964.000688945172,24.984064299078657,0.09837449785833793,0.09837449785833793,-179.90162549969648,180.09837450030352,N0°E,3.300340773448873e-07,,,546,-1.0,,,,,,,,
1053,,40.82880565296752,-98.37833586139703,25988.98475324425,24.984064298739003,0.0983748306368214,0.0983748306368214,-179.90162516965864,180.09837483034136,N0°E,3.327784834639136e-07,,,545,0.0,,,,,,,,
1054,,40.829030631733254,-98.37833535285395,26013.96881754299,24.98406429910628,0.09837516340372997,0.09837516340372997,-179.9016248368764,180.0983751631236,N0°E,3.327669085700924e-07,,,545,0.0,,,,,,,,
1055,,40.82925561049018,-98.37833484430743,26038.9528818421,24.98406430053463,0.09837549616602058,0.09837549616602058,-179.90162450410574,180.09837549589426,N0°E,3.3276229061129925e-07,,,545,1.0,,,,,,,,
1056,,40.82948058923831,-98.37833433575747,26063.936946142632,24.984064298429036,0.09837582893065047,0.09837582893065047,-179.90162417133968,180.09837582866032,N0°E,3.327646298928455e-07,,,546,2.0,,,,,,,,
1057,,40.829705567977626,-98.37833382720407,26088.92101044106,24.984064299505302,0.09837616168370535,0.09837616168370535,-179.90162383857128,180.09837616142872,N0°E,3.327530548741242e-07,,,548,0.0,,,,,,,,
1058,,40.82993054670814,-98.37833331864724,26113.905074740564,24.984064298460098,0.09837649442796793,0.09837649442796793,-179.90162350581448,180.09837649418552,N0°E,3.327442625877808e-07,,,548,-2.0,,,,,,,,
1059,,40.83015552542985,-98.37833281008696,26138.889139039024,24.984064300243304,0.09837682716622109,0.09837682716622109,-179.90162317306644,180.09837682693356,N0°E,3.327382531587153e-07,,,546,1.0,,,,,,,,
1060,,40.83038050414276,-98.37833230152324,26163.873203339266,24.98406429919947,0.09837715715509028,0.09837715715509028,-179.90162284032445,180.09837715967555,N0°E,3.299888691882247e-07,,,547,0.0,,,,,,,,
1061,,40.83060548284687,-98.3783317929561,26188.857267638465,24.984064299569507,0.09837749263026493,0.09837749263026493,-179.90162251033183,180.09837748966817,N0°E,3.354751746537099e-07,,,547,1.0,,,,,,,,
1062,,40.83083046154216,-98.37833128438551,26213.841331938034,24.984064298527063,0.09837782260574235,0.09837782260574235,-179.9016221748529,180.0983778251471,N0°E,3.299754774144237e-07,,,548,0.0,,,,,,,,
1063,,40.83105544022866,-98.37833077581149,26238.82539623656,24.984064299250562,0.0983781580688794,0.0983781580688794,-179.90162184487366,180.09837815512634,N0°E,3.354631370466876e-07,,,548,-1.0,"SL for Wood River Rd, large truckstop at right ",,,BL 22 ,26232.307200000003,,,
1064,,40.83128041890635,-98.37833026723402,26263.80946053581,24.98406429997544,0.09837848803096488,0.09837848803096488,-179.90162150940674,180.09837849059326,N0°E,3.29962085487967e-07,,,547,1.0,,,,,,,,
1065,,40.83150539757524,-98.37832975865312,26288.793524835786,24.98406429893231,0.09837882073734483,0.09837882073734483,-179.9016211794409,180.0983788205591,N0°E,3.327063799463126e-07,,,548,0.0,,,,,,,,
1066,,40.83173037623532,-98.37832925006879,26313.77758913472,24.984064299304407,0.0983791561852083,0.0983791561852083,-179.90162084673076,180.09837915326924,N0°E,3.3544786347261546e-07,,,548,0.0,,,,,,,,
1067,,40.831955354886595,-98.378328741481,26338.761653434023,24.984064298971656,0.09837948612651001,0.09837948612651001,-179.90162051127913,180.09837948872087,N0°E,3.299413017104902e-07,,,548,0.0,,,,,,,,
1068,,40.832180333529074,-98.37832823288979,26363.745717732996,24.98406429863683,0.09837981882042711,0.09837981882042711,-179.9016201813341,180.0983798186659,N0°E,3.326939170961163e-07,,,548,0.0,,,,,,,,
1069,,40.83240531216273,-98.37832772429513,26388.729782031634,24.984064298656854,0.09838015149581113,0.09838015149581113,-179.90161984863641,180.09838015136359,N0°E,3.3267538401826613e-07,,,548,-1.0,,,,,,,,
1070,,40.83263029078759,-98.37832721569704,26413.71384633029,24.984064300444192,0.09838048416657694,0.09838048416657694,-179.90161951595726,180.09838048404274,N0°E,3.326707658096728e-07,,,547,0.0,,,,,,,,
1071,,40.83285526940366,-98.37832670709551,26438.697910630734,24.984064298695515,0.09838081684246512,0.09838081684246512,-179.90161918328275,180.09838081671725,N0°E,3.326758881844194e-07,,,547,0.0,,,,,,,,
1072,,40.83308024801091,-98.37832619849054,26463.68197492943,24.98406429836207,0.098381149502603,0.098381149502603,-179.90161885060309,180.09838114939691,N0°E,3.3266013788058046e-07,,,547,1.0,,,,,,,,
1073,,40.833305226609355,-98.37832568988213,26488.66603922779,24.984064298032074,0.09838148216090567,0.09838148216090567,-179.9016185179392,180.0983814820608,N0°E,3.3265830266804297e-07,,,548,0.0,,,,,,,,
1074,,40.833530205199,-98.37832518127028,26513.650103525822,24.98406430229298,0.09838181480067483,0.09838181480067483,-179.90161818527713,180.09838181472287,N0°E,3.326397691599814e-07,,,548,0.0,,,,,,,,
1075,,40.83375518377985,-98.378324672655,26538.634167828117,24.98406429666034,0.09838214471207221,0.09838214471207221,-179.9016178526336,180.0983821473664,N0°E,3.299113973814771e-07,,,548,0.0,,,,,,,,
1076,,40.83398016235188,-98.37832416403629,26563.618232124776,24.984064300923308,0.09838248008305656,0.09838248008305656,-179.90161752271845,180.09838247728155,N0°E,3.353709843445518e-07,,,548,0.0,,,,,,,,
1077,,40.83420514091512,-98.37832365541412,26588.6022964257,24.984064298119062,0.09838281272845219,0.09838281272845219,-179.9016171873437,180.0983828126563,N0°E,3.326453956314923e-07,,,548,0.0,,,,,,,,
1078,,40.83443011946954,-98.37832314678852,26613.586360723817,24.984064298849464,0.09838314535113964,0.09838314535113964,-179.90161685469454,180.09838314530546,N0°E,3.3262268744893575e-07,,,548,0.0,,,,,,,,
1079,,40.83465509801516,-98.37832263815947,26638.570425022666,24.984064299931262,0.09838347521905329,0.09838347521905329,-179.9016165220681,180.0983834779319,N0°E,3.298679136509719e-07,,,548,0.0,,,,,,,,
1080,,40.83488007655198,-98.378322129527,26663.554489322596,24.98406429924918,0.0983838105854423,0.0983838105854423,-179.90161619219643,180.09838380780357,N0°E,3.353663890065528e-07,,,548,0.0,,,,,,,,
1081,,40.83510505507999,-98.37832162089109,26688.538553621845,24.98406430033305,0.0983841431942745,0.0983841431942745,-179.90161585682628,180.09838414317372,N0°E,3.326088322125331e-07,,,548,0.0,,,,,,,,
1082,,40.8353300335992,-98.37832111225173,26713.52261792218,24.984064299650967,0.09838447579570522,0.09838447579570522,-179.9016155242137,180.0983844757863,N0°E,3.3260143071645043e-07,,,548,0.0,,,,,,,,
1083,,40.83555501210961,-98.37832060360893,26738.50668222183,24.98406429861544,0.09838480564657391,0.09838480564657391,-179.9016151916085,180.0983848083915,N0°E,3.298508686883084e-07,,,548,0.0,,,,,,,,
1084,,40.8357799906112,-98.3783200949627,26763.490746520445,24.98406429899444,0.09838514098888586,0.09838514098888586,-179.90161486175387,180.09838513824613,N0°E,3.3534231194676245e-07,,,548,0.0,,,,,,,,
1085,,40.83600496910399,-98.37831958631303,26788.47481081944,24.984064300787303,0.09838547356254546,0.09838547356254546,-179.9016145264078,180.0983854735922,N0°E,3.3257365959771246e-07,,,548,0.0,,,,,,,,
1086,,40.83622994758799,-98.37831907765991,26813.45887512023,24.98406429798513,0.09838580614828539,0.09838580614828539,-179.90161419383037,180.09838580616963,N0°E,3.325857399344434e-07,,,548,-1.0,,,,,,,,
1087,,40.83645492606317,-98.37831856900335,26838.44293941821,24.984064297659284,0.09838613597515102,0.09838613597515102,-179.90161386124086,180.09838613875914,N0°E,3.298268656248826e-07,,,547,0.0,,,,,,,,
1088,,40.83667990452955,-98.37831806034337,26863.42700371587,24.984064300158387,0.09838647128086123,0.09838647128086123,-179.90161353141025,180.09838646858975,N0°E,3.353057102112311e-07,,,547,0.0,,,,,,,,
1089,,40.83690488298713,-98.37831755167994,26888.41106801603,24.98406429770968,0.09838680385274559,0.09838680385274559,-179.90161319610078,180.09838680389922,N0°E,3.3257188436497387e-07,,,547,0.0,,,,,,,,
1090,,40.83712986143589,-98.37831704301307,26913.39513231374,24.9840643005657,0.0983871363963543,0.0983871363963543,-179.90161286352514,180.09838713647486,N0°E,3.3254360870538235e-07,,,547,1.0,,,,,,,,
1091,,40.837354839875864,-98.37831653434276,26938.379196614307,24.984064299180147,0.09838746895065195,0.09838746895065195,-179.90161253097776,180.09838746902224,N0°E,3.325542976551077e-07,,,548,-1.0,,,,,,,,
1092,,40.83757981830702,-98.37831602566901,26963.363260913487,24.984064298500837,0.09838779874333839,0.09838779874333839,-179.9016121984197,180.0983878015803,N0°E,3.297926864376244e-07,,,547,0.0,,,,,,,,
1093,,40.83780479672938,-98.37831551699183,26988.347325211987,24.984064299236756,0.09838813402590893,0.09838813402590893,-179.90161186862326,180.09838813137674,N0°E,3.3528257054049604e-07,,,547,0.0,,,,,,,,
1094,,40.838029775142935,-98.3783150083112,27013.331389511226,24.984064300324764,0.09838846655660942,0.09838846655660942,-179.90161153333693,180.09838846666307,N0°E,3.3253070048921973e-07,,,547,-1.0,,,,,,,,
1095,,40.83825475354768,-98.37831449962714,27038.315453811552,24.984064298235044,0.09838879908547442,0.09838879908547442,-179.90161120080248,180.09838879919752,N0°E,3.325288649991265e-07,,,546,1.0,,,,,,,,
1096,,40.83847973194363,-98.37831399093963,27063.299518109787,24.984064298970974,0.09838913160276266,0.09838913160276266,-179.90161086826984,180.09838913173016,N0°E,3.325172882456817e-07,,,547,1.0,,,,,,,,
1097,,40.83870471033076,-98.37831348224869,27088.283582408756,24.984064300766594,0.09838946410986564,0.09838946410986564,-179.9016105357488,180.0983894642512,N0°E,3.325071029763871e-07,,,548,-1.0,,,,,,,,
1098,,40.838929688709094,-98.3783129735543,27113.267646709523,24.984064299030333,0.09838979936928684,0.09838979936928684,-179.90161020323794,180.09838979676206,N0°E,3.3525942119694285e-07,,,547,0.0,,,,,,,,
1099,,40.839154667078624,-98.37831246485646,27138.251711008554,24.98406430047526,0.09839012911717333,0.09839012911717333,-179.90160986797474,180.09839013202526,N0°E,3.297478864960901e-07,,,547,0.0,,,,,,,,
1100,,40.83937964543935,-98.3783119561552,27163.23577530903,24.98406429838554,0.09839046161598652,0.09839046161598652,-179.9016095382231,180.0983904617769,N0°E,3.324988131908624e-07,,,547,0.0,,,,,,,,
1101,,40.83960462379127,-98.3783114474505,27188.219839607416,24.984064299123535,0.09839079410322263,0.09839079410322263,-179.90160920572052,180.09839079427948,N0°E,3.324872361043507e-07,,,547,0.0,,,,,,,,
1102,,40.83982960213438,-98.37831093874236,27213.20390390654,24.984064299155293,0.09839112933299837,0.09839112933299837,-179.90160887322955,180.09839112677045,N0°E,3.3522977574418356e-07,,,547,0.0,,,,,,,,
1103,,40.84005458046869,-98.37831043003077,27238.187968205693,24.98406429847874,0.09839145906383834,0.09839145906383834,-179.901608537996,180.098391462004,N0°E,3.2973083996523656e-07,,,547,1.0,,,,,,,,
1104,,40.840279558794194,-98.37830992131575,27263.17203250417,24.984064298511186,0.09839179428157442,0.09839179428157442,-179.9016082082614,180.0983917917386,N0°E,3.352177360832487e-07,,,548,0.0,,,,,,,,
1105,,40.84050453711089,-98.37830941259728,27288.156096802682,24.984064298899856,0.09839212399623697,0.09839212399623697,-179.9016078730399,180.0983921269601,N0°E,3.2971466254472226e-07,,,548,0.0,,,,,,,,
1106,,40.84072951541878,-98.37830890387538,27313.140161101583,24.9840642992837,0.09839245920332493,0.09839245920332493,-179.9016075433215,180.0983924566785,N0°E,3.3520708796197507e-07,,,548,0.0,,,,,,,,
1107,,40.840954493717874,-98.37830839515003,27338.124225400865,24.984064300024453,0.09839279165448844,0.09839279165448844,-179.90160720811062,180.09839279188938,N0°E,3.324511635149907e-07,,,548,0.0,,,,,,,,
1108,,40.84117947200815,-98.37830788642124,27363.10828970089,24.984064297584723,0.09839312410520801,0.09839312410520801,-179.9016068756557,180.0983931243443,N0°E,3.3245071956455874e-07,,,548,0.0,,,,,,,,
1109,,40.84140445028963,-98.37830737768901,27388.092353998472,24.98406430079973,0.09839345653739175,0.09839345653739175,-179.9016065432012,180.0983934567988,N0°E,3.324321837389066e-07,,,548,0.0,,,,,,,,
1110,,40.841629428562314,-98.37830686895335,27413.07641829927,24.984064298714845,0.09839378897469829,0.09839378897469829,-179.90160621076527,180.09839378923473,N0°E,3.324373065438646e-07,,,548,-1.0,,,,,,,,
1111,,40.84185440682619,-98.37830636021424,27438.060482597986,24.98406429875143,0.09839412140321073,0.09839412140321073,-179.9016058783242,180.0983941216758,N0°E,3.32428512439531e-07,,,547,0.0,,,,,,,,
1112,,40.84207938508125,-98.3783058514717,27463.044546896737,24.98406429913734,0.09839445382849585,0.09839445382849585,-179.90160554589193,180.09839445410807,N0°E,3.324252851183429e-07,,,547,0.0,,,,,,,,
1113,,40.84230436332751,-98.37830534272571,27488.028611195874,24.984064298467697,0.0983947862435951,0.0983947862435951,-179.9016052134629,180.0983947865371,N0°E,3.324150992523034e-07,,,547,0.0,,,,,,,,
1114,,40.84252934156496,-98.37830483397629,27513.01267549434,24.984064299916067,0.09839512139973035,0.09839512139973035,-179.90160488104402,180.09839511895598,N0°E,3.3515613524770504e-07,,,547,-1.0,,,,,,,,
