polyline_point_index,latitude,longitude,trip(m),dist_to_next_coordinate(m),true_bearing_to_next,bearing_to_next_360,true_bearing_to_prev,bearing_to_prev_360,general_travel_direction,turn_bearing,turn_type,relative_turn_angle,checkpoint
,43.480306627523575,-80.53054576084885,3211.809621949761,24.897749007101,64.51682658418235,64.51682658418235,-115.48317341856024,244.51682658143977,N65°E,0.000191163395641,,,3
,43.48040304441889,-80.53026795241657,3236.707370956862,24.897749006922496,64.51701774404322,64.51701774404322,-115.4829822542174,244.5170177457826,N65°E,0.0001911598608614,,,3
,43.48049946063763,-80.52999014310078,3261.605119963785,24.89774900815725,64.51720890689828,64.51720890689828,-115.4827910934094,244.5172089065906,N65°E,0.0001911628550601,,,3
,43.48059587617979,-80.52971233290144,3286.5028689719425,24.897749006915824,64.51740007277095,64.51740007277095,-115.48259992960716,244.51740007039285,N65°E,0.0001911658726783,,,3
,43.480692291045365,-80.52943452181859,3311.4006179788585,24.89774900708928,64.51759123045629,64.51759123045629,-115.48240876278729,244.5175912372127,N65°E,0.0001911576853359,,,3
,43.48078870523436,-80.52915670985222,3336.298366985948,24.89774900761317,64.51778240296463,64.51778240296463,-115.48221760415478,244.5177823958452,N65°E,0.0001911725083374,,,3
,43.48088511874676,-80.52887889700231,3361.196115993561,24.897749006723213,64.51797356826336,64.51797356826336,-115.48202643069926,244.51797356930075,N65°E,0.0001911652987303,,,3
,43.48098153158256,-80.5286010832689,3386.093865000284,24.89774900830657,64.51816473168414,64.51816473168414,-115.48183526445337,244.51816473554663,N65°E,0.00019116342078,,,3
,43.48107794374176,-80.52832326865195,3410.9916140085907,24.89774900670784,64.51835590442238,64.51835590442238,-115.4816441000854,244.51835589991447,N65°E,0.0001911727382406,,,3
,43.48117435522435,-80.52804545315148,3435.8893630152984,24.897749006875262,64.51854707201404,64.51854707201404,-115.4814529264,244.5185470736,N65°E,0.0001911675916659,,,3
,43.481270766030335,-80.52776763676748,3460.787112022173,24.89774900774758,64.5187382410366,64.5187382410366,-115.48126175786116,244.51873824213885,N65°E,0.0001911690225568,,,3
,43.48136717615972,-80.52748981949995,3485.684861029921,24.897749006146903,64.51892941047312,64.51892941047312,-115.48107058789144,244.5189294121085,N65°E,0.000191169436519,,,3
,43.48146358561247,-80.52721200134893,3510.582610036068,24.89774900807805,64.51912058403497,64.51912058403497,-115.48087941750777,244.51912058249223,N65°E,0.0001911735618449,,,3
,43.48155999438861,-80.52693418231436,3535.480359044146,24.89774900894801,64.51931175914902,64.51931175914902,-115.48068824299874,244.51931175700128,N65°E,0.0001911751140539,,,3
,43.4816564024881,-80.52665636239628,3560.378108053094,24.8977490069905,64.51950293202296,64.51950293202296,-115.48049706693752,244.51950293306248,N65°E,0.0001911728739401,,,3
1.0,43.48175280991097,-80.52637854159468,3585.2758570600845,23.831196057217547,-7.8805911041428915,352.11940889585713,-115.48030589311642,244.5196941068836,N82°W,-72.40009403616585,Standard Left,72.40009403616585,3
,43.48196528227864,-80.52641893023976,3609.1070531173023,23.83119605984639,-7.88061889657561,352.1193811034244,172.11938110342584,172.11938110342584,N82°W,-2.7792432718776183e-05,,,3
,43.48217775462411,-80.52645931916791,3632.938249177149,23.831196058232823,-7.880646691492208,352.1193533085078,172.11935331068963,172.11935331068963,N82°W,-2.779491659765653e-05,,,3
,43.48239022694739,-80.52649970837916,3656.769445235381,23.83119605697442,-7.880674483533287,352.1193255164667,172.11932551546954,172.11932551546954,N82°W,-2.7792041079166552e-05,,,3
,43.48260269924848,-80.5265400978735,3680.600641292356,23.83119605854111,-7.880702274038705,352.1192977259613,172.119297723125,172.119297723125,N82°W,-2.7790505417790712e-05,,,3
,43.48281517152737,-80.5265804876509,3704.431837350897,23.83119605975517,-7.880730070231919,352.1192699297681,172.11926993231612,172.11926993231612,N82°W,-2.7796193213802667e-05,,,3
,43.48302764378406,-80.52662087771142,3728.263033410652,23.831196057083304,-7.880757866404039,352.11924213359595,172.1192421358194,172.1192421358194,N82°W,-2.7796172120453377e-05,,,3
,43.48324011601856,-80.52666126805505,3752.094229467735,23.83119605759189,-7.880785655797669,352.1192143442023,172.11921433934378,172.11921433934378,N82°W,-2.778939362979571e-05,,,3
,43.48345258823088,-80.52670165868176,3775.9254255253272,23.83119605951356,-7.880813452917868,352.1191865470821,172.11918654964668,172.11918654964668,N82°W,-2.779712019940206e-05,,,3
,43.483665060421,-80.52674204959159,3799.756621584841,23.83119605825373,-7.880841247162559,352.11915875283745,172.11915875222297,172.11915875222297,N82°W,-2.7794244690682035e-05,,,3
,43.48387753258893,-80.52678244078453,3823.587817643095,23.83119605734851,-7.880869044124023,352.119130955876,172.11913095767477,172.11913095767477,N82°W,-2.779696146415489e-05,,,3
,43.48409000473466,-80.52682283226059,3847.419013700443,23.831196058916568,-7.880896836811879,352.11910316318813,172.1191031604098,172.1191031604098,N82°W,-2.7792687856020848e-05,,,3
,43.48430247685821,-80.52686322401976,3871.25020975936,23.83119605695292,-7.880924635536897,352.1190753644632,172.11907536741845,172.11907536741845,N82°W,-2.779872501790237e-05,,,3
,43.48451494895955,-80.52690361606207,3895.081405816313,23.83119605958195,-7.880952429871772,352.1190475701282,172.1190475683899,172.1190475683899,N82°W,-2.779433487454241e-05,,,3
,43.48472742103871,-80.5269440083875,3918.9126018758952,23.83119605655458,-7.880980228088483,352.1190197719115,172.11901977375152,172.11901977375152,N82°W,-2.779821671161642e-05,,,3
,43.48493989309565,-80.52698440099607,3942.74379793245,23.83119605918517,-7.8810080210994835,352.1189919789005,172.1189919752313,172.1189919752313,N82°W,-2.779301100019893e-05,,,3
,43.48515236513042,-80.52702479388776,3966.574993991635,23.831196057573653,-7.8810358206135955,352.1189641793864,172.11896418191677,172.11896418191677,N82°W,-2.7799514112025747e-05,,,3
2.0,43.48536483714299,-80.5270651870626,3990.406190049209,22.46601329066956,-101.84725732396804,258.15274267603195,172.11893638209912,172.11893638209912,S78°W,-93.96622150335446,Standard Left,93.96622150335446,3
